DEPTH_WMSF	HCGR
658.368	4.6481
658.5204	4.6293
658.6728	3.7025
658.8252	3.912
658.9776	3.5535
659.13	4.069
659.2824	3.4906
659.4348	3.7
659.5872	3.5822
659.7396	2.9993
659.892	2.7465
660.0444	2.4947
660.1968	2.4442
660.3492	1.982
660.5016	3.1858
660.654	3.2264
660.8064	2.8201
660.9588	2.3235
661.1112	2.6571
661.2636	2.5763
661.416	3.2056
661.5684	3.4326
661.7208	4.0864
661.8732	4.2064
662.0256	5.034
662.178	4.3714
662.3304	4.3019
662.4828	5.2174
662.6352	5.6164
662.7876	5.2195
662.94	4.7686
663.0924	3.9665
663.2448	3.7764
663.3972	3.5127
663.5496	3.0327
663.702	2.4474
663.8544	2.8242
664.0068	3.1971
664.1592	1.5332
664.3116	2.2356
664.464	1.4799
664.6164	2.0824
664.7688	2.6763
664.9212	2.6408
665.0736	2.2238
665.226	3.2323
665.3784	3.1446
665.5308	2.202
665.6832	1.837
665.8356	2.2826
665.988	2.0494
666.1404	3.2653
666.2928	2.6012
666.4452	2.4108
666.5976	2.8103
666.75	2.4678
666.9024	0.9582
667.0548	1.1633
667.2072	1.2368
667.3596	0.9281
667.512	1.0217
667.6644	1.3494
667.8168	0.9161
667.9692	0.9355
668.1216	0.6741
668.274	-0.023
668.4264	0.7907
668.5788	1.7475
668.7312	1.5416
668.8836	1.8499
669.036	2.7797
669.1884	4.1307
669.3408	3.769
669.4932	3.6269
669.6456	3.5432
669.798	3.9793
669.9504	4.8502
670.1028	5.4178
670.2552	5.0319
670.4076	4.8135
670.56	4.9069
670.7124	5.2405
670.8648	4.5844
671.0172	4.461
671.1696	4.71
671.322	4.9106
671.4744	4.8984
671.6268	4.6417
671.7792	4.079
671.9316	4.0219
672.084	3.8358
672.2364	3.6993
672.3888	2.5357
672.5412	2.005
672.6936	1.2352
672.846	1.2868
672.9984	1.1227
673.1508	1.3255
673.3032	1.396
673.4556	1.4507
673.608	1.1079
673.7604	1.3984
673.9128	1.7356
674.0652	2.1705
674.2176	3.0684
674.37	3.3853
674.5224	3.6608
674.6748	3.8394
674.8272	4.049
674.9796	4.3216
675.132	3.9315
675.2844	4.0416
675.4368	4.6797
675.5892	4.4113
675.7416	4.6708
675.894	4.3559
676.0464	4.4109
676.1988	4.4313
676.3512	3.9373
676.5036	2.9751
676.656	2.1307
676.8084	2.0046
676.9608	2.463
677.1132	2.3301
677.2656	2.0344
677.418	1.9402
677.5704	2.4684
677.7228	2.6573
677.8752	1.6989
678.0276	2.6687
678.18	2.8302
678.3324	3.9588
678.4848	3.5039
678.6372	3.1701
678.7896	2.7922
678.942	2.4385
679.0944	2.9167
679.2468	2.5425
679.3992	2.8059
679.5516	2.8424
679.704	2.476
679.8564	2.8534
680.0088	1.7319
680.1612	2.9996
680.3136	2.9253
680.466	3.3481
680.6184	3.1231
680.7708	2.7292
680.9232	2.2968
681.0756	1.6495
681.228	2.3177
681.3804	2.0314
681.5328	1.4468
681.6852	2.2707
681.8376	1.5437
681.99	1.6634
682.1424	2.1319
682.2948	2.4783
682.4472	2.8187
682.5996	2.2286
682.752	2.3108
682.9044	1.0154
683.0568	0.836
683.2092	1.5067
683.3616	2.5822
683.514	3.032
683.6664	3.188
683.8188	2.9749
683.9712	3.5479
684.1236	3.1812
684.276	3.6313
684.4284	4.0128
684.5808	4.6998
684.7332	4.1701
684.8856	4.7931
685.038	3.7515
685.1904	3.0691
685.3428	2.7319
685.4952	2.2895
685.6476	2.1803
685.8	1.6251
685.9524	1.5066
686.1048	1.6153
686.2572	1.5775
686.4096	1.9899
686.562	1.0975
686.7144	1.0494
686.8668	1.5709
687.0192	2.7226
687.1716	2.5943
687.324	2.3441
687.4764	2.9211
687.6288	2.8777
687.7812	3.1471
687.9336	2.8108
688.086	2.7268
688.2384	2.9997
688.3908	3.1859
688.5432	2.9093
688.6956	2.1489
688.848	2.11
689.0004	1.9953
689.1528	1.7964
689.3052	1.5543
689.4576	1.4884
689.61	2.0896
689.7624	3.345
689.9148	2.6488
690.0672	2.6381
690.2196	2.4174
690.372	3.2475
690.5244	3.1725
690.6768	3.1899
690.8292	2.5092
690.9816	2.7664
691.134	2.5222
691.2864	2.3346
691.4388	1.9849
691.5912	1.5875
691.7436	1.4455
691.896	2.1461
692.0484	1.2644
692.2008	1.5793
692.3532	2.3093
692.5056	2.7776
692.658	2.9978
692.8104	3.0695
692.9628	2.676
693.1152	1.6557
693.2676	1.8555
693.42	1.8663
693.5724	1.7686
693.7248	2.7211
693.8772	3.4009
694.0296	2.8449
694.182	2.6336
694.3344	2.9374
694.4868	3.7899
694.6392	4.0685
694.7916	4.6834
694.944	4.8761
695.0964	4.9774
695.2488	4.6645
695.4012	5.1163
695.5536	4.9649
695.706	3.9797
695.8584	3.8198
696.0108	2.8068
696.1632	2.0695
696.3156	2.3422
696.468	2.0449
696.6204	2.2243
696.7728	1.9614
696.9252	2.2195
697.0776	2.1181
697.23	1.3255
697.3824	2.925
697.5348	2.4822
697.6872	4.1736
697.8396	4.5307
697.992	5.3367
698.1444	6.4025
698.2968	6.154
698.4492	6.867
698.6016	6.7945
698.754	8.1836
698.9064	9.0471
699.0588	8.364
699.2112	8.3456
699.3636	6.7962
699.516	6.9271
699.6684	6.8895
699.8208	5.6786
699.9732	5.255
700.1256	4.0769
700.278	3.4438
700.4304	2.2437
700.5828	2.5214
700.7352	2.1576
700.8876	1.6944
701.04	2.3654
701.1924	2.5832
701.3448	2.4864
701.4972	3.6831
701.6496	3.55
701.802	4.6458
701.9544	4.645
702.1068	5.3464
702.2592	4.8457
702.4116	4.5496
702.564	4.1118
702.7164	4.0213
702.8688	3.4957
703.0212	4.0773
703.1736	3.9705
703.326	4.4762
703.4784	3.1717
703.6308	3.3954
703.7832	3.2207
703.9356	3.8658
704.088	4.0639
704.2404	4.242
704.3928	3.9706
704.5452	4.0282
704.6976	4.13
704.85	3.4186
705.0024	4.3602
705.1548	4.5516
705.3072	4.7701
705.4596	4.5577
705.612	4.2697
705.7644	4.5159
705.9168	3.7797
706.0692	3.8676
706.2216	2.9136
706.374	2.9023
706.5264	3.4337
706.6788	2.1565
706.8312	2.3354
706.9836	3.0238
707.136	3.1974
707.2884	3.4791
707.4408	3.5318
707.5932	3.3793
707.7456	3.4398
707.898	4.242
708.0504	4.1842
708.2028	3.4651
708.3552	3.8587
708.5076	3.8372
708.66	2.8235
708.8124	2.8605
708.9648	2.4369
709.1172	2.5152
709.2696	2.198
709.422	2.0459
709.5744	1.9382
709.7268	1.9441
709.8792	2.7025
710.0316	3.027
710.184	2.5419
710.3364	3.0796
710.4888	3.4771
710.6412	3.4483
710.7936	2.7182
710.946	3.8587
711.0984	3.6646
711.2508	3.8704
711.4032	3.6214
711.5556	3.4737
711.708	3.8129
711.8604	4.4398
712.0128	3.9174
712.1652	3.556
712.3176	3.2134
712.47	3.4986
712.6224	2.3928
712.7748	2.6842
712.9272	2.3824
713.0796	2.6893
713.232	2.1705
713.3844	1.5964
713.5368	1.7576
713.6892	2.2579
713.8416	2.4243
713.994	2.7959
714.1464	2.912
714.2988	3.0219
714.4512	3.502
714.6036	3.4603
714.756	3.3065
714.9084	3.581
715.0608	4.5669
715.2132	4.4331
715.3656	4.5221
715.518	4.2788
715.6704	4.4753
715.8228	3.6662
715.9752	3.5286
716.1276	3.3246
716.28	3.6545
716.4324	3.963
716.5848	3.7536
716.7372	2.735
716.8896	1.8987
717.042	1.5904
717.1944	1.8104
717.3468	1.4548
717.4992	2.126
717.6516	2.8625
717.804	2.0511
717.9564	1.8242
718.1088	1.9046
718.2612	2.7972
718.4136	3.1087
718.566	3.1907
718.7184	3.0922
718.8708	3.3509
719.0232	3.1605
719.1756	2.5298
719.328	1.8278
719.4804	2.0973
719.6328	2.0858
719.7852	2.1505
719.9376	1.8453
720.09	1.6095
720.2424	2.2414
720.3948	3.0479
720.5472	4.1244
720.6996	5.4748
720.852	5.634
721.0044	5.1274
721.1568	4.4731
721.3092	3.4771
721.4616	3.5246
721.614	3.5595
721.7664	3.1238
721.9188	3.1833
722.0712	3.1835
722.2236	3.4189
722.376	2.9133
722.5284	3.6082
722.6808	3.519
722.8332	3.805
722.9856	3.7125
723.138	3.6895
723.2904	4.1174
723.4428	6.6706
723.5952	6.0292
723.7476	5.0946
723.9	3.806
724.0524	4.1849
724.2048	4.0914
724.3572	4.4515
724.5096	4.2859
724.662	4.3286
724.8144	4.5218
724.9668	3.4761
725.1192	1.8763
725.2716	1.555
725.424	1.2178
725.5764	1.1989
725.7288	2.472
725.8812	3.1708
726.0336	3.0836
726.186	4.3699
726.3384	4.8466
726.4908	4.9538
726.6432	5.8911
726.7956	6.4568
726.948	6.4574
727.1004	6.8644
727.2528	6.8207
727.4052	4.9545
727.5576	4.7252
727.71	5.0153
727.8624	4.8427
728.0148	4.5919
728.1672	4.3342
728.3196	3.6129
728.472	3.8472
728.6244	4.2742
728.7768	4.4655
728.9292	4.9449
729.0816	5.1392
729.234	3.9473
729.3864	3.5263
729.5388	2.5907
729.6912	2.5594
729.8436	2.652
729.996	3.191
730.1484	2.4998
730.3008	3.1255
730.4532	3.0235
730.6056	3.2522
730.758	3.5611
730.9104	3.8224
731.0628	3.3851
731.2152	3.4859
731.3676	3.2402
731.52	3.303
731.6724	2.5723
731.8248	3.2269
731.9772	2.4432
732.1296	2.6228
732.282	1.9849
732.4344	1.415
732.5868	1.8139
732.7392	1.8833
732.8916	1.394
733.044	1.289
733.1964	2.4399
733.3488	3.3051
733.5012	2.8853
733.6536	2.5849
733.806	2.1084
733.9584	2.1953
734.1108	2.7186
734.2632	2.1904
734.4156	2.454
734.568	3.5801
734.7204	3.4512
734.8728	2.6966
735.0252	2.8028
735.1776	2.9964
735.33	3.2263
735.4824	4.3044
735.6348	4.588
735.7872	3.8874
735.9396	4.2667
736.092	4.2783
736.2444	3.8537
736.3968	4.5509
736.5492	4.2825
736.7016	4.4657
736.854	4.4492
737.0064	4.3457
737.1588	4.4835
737.3112	4.9914
737.4636	5.7491
737.616	5.2055
737.7684	5.0538
737.9208	4.5156
738.0732	4.3251
738.2256	4.1553
738.378	3.7538
738.5304	4.8543
738.6828	5.1142
738.8352	5.4727
738.9876	4.4985
739.14	4.819
739.2924	4.8816
739.4448	4.6051
739.5972	5.0322
739.7496	4.6426
739.902	5.7972
740.0544	5.7418
740.2068	5.1935
740.3592	6.2181
740.5116	4.8255
740.664	4.4059
740.8164	3.9073
740.9688	4.0623
741.1212	5.1056
741.2736	4.3367
741.426	3.642
741.5784	2.3996
741.7308	2.7686
741.8832	2.737
742.0356	1.3128
742.188	1.3984
742.3404	2.2087
742.4928	2.0748
742.6452	2.5851
742.7976	2.0585
742.95	2.86
743.1024	3.1709
743.2548	3.7137
743.4072	2.9944
743.5596	2.9472
743.712	4.4299
743.8644	4.9517
744.0168	4.1599
744.1692	3.8456
744.3216	2.8686
744.474	2.7191
744.6264	2.4291
744.7788	2.8488
744.9312	2.7689
745.0836	3.103
745.236	2.8574
745.3884	1.4681
745.5408	1.4521
745.6932	1.825
745.8456	1.8436
745.998	2.026
746.1504	1.8384
746.3028	1.4905
746.4552	1.4746
746.6076	1.2159
746.76	1.9069
746.9124	1.817
747.0648	2.8455
