metres,GR
1165.5552,19.7949
1165.7076,19.2502
1165.86,20.0775
1166.0124,19.3966
1166.1648,17.6533
1166.3172,16.3762
1166.4696,16.3306
1166.622,17.6056
1166.7744,19.3628
1166.9268,21.4109
1167.0792,22.1235
1167.2316,20.1524
1167.384,18.7296
1167.5364,17.8023
1167.6888,17.3486
1167.8412,17.9374
1167.9936,18.68
1168.146,18.0069
1168.2984,17.5979
1168.4508,17.7519
1168.6032,18.6607
1168.7556,19.46
1168.908,19.0168
1169.0604,20.0506
1169.2128,19.206
1169.3652,18.676
1169.5176,19.6395
1169.67,18.4073
1169.8224,16.8104
1169.9748,16.0008
1170.1272,14.1336
1170.2796,13.0821
1170.432,13.5162
1170.5844,14.6177
1170.7368,16.0964
1170.8892,17.0946
1171.0416,17.7499
1171.194,17.2521
1171.3464,17.1922
1171.4988,16.7221
1171.6512,16.8442
1171.8036,17.7322
1171.956,18.6745
1172.1084,18.238
1172.2608,17.3638
1172.4132,17.5512
1172.5656,19.1697
1172.718,20.4888
1172.8704,21.3486
1173.0228,21.027
1173.1752,20.9719
1173.3276,20.8201
1173.48,19.4196
1173.6324,17.9741
1173.7848,17.1702
1173.9372,17.0424
1174.0896,18.2355
1174.242,19.1139
1174.3944,18.8114
1174.5468,19.3194
1174.6992,19.684
1174.8516,19.3193
1175.004,19.5046
1175.1564,19.0522
1175.3088,17.5819
1175.4612,17.8034
1175.6136,18.3006
1175.766,18.6051
1175.9184,16.7679
1176.0708,15.9659
1176.2232,16.3495
1176.3756,15.6827
1176.528,15.0097
1176.6804,15.2532
1176.8328,16.2255
1176.9852,18.1388
1177.1376,18.5718
1177.29,17.3549
1177.4424,17.3995
1177.5948,18.0966
1177.7472,17.8973
1177.8996,18.0816
1178.052,19.242
1178.2044,17.987
1178.3568,17.7766
1178.5092,18.9747
1178.6616,19.2937
1178.814,19.7334
1178.9664,18.8892
1179.1188,17.8662
1179.2712,17.6903
1179.4236,18.1106
1179.576,17.6468
1179.7284,17.9694
1179.8808,19.9847
1180.0332,21.2073
1180.1856,21.4957
1180.338,20.5615
1180.4904,19.0364
1180.6428,19.2722
1180.7952,19.2469
1180.9476,18.105
1181.1,17.3474
1181.2524,17.6448
1181.4048,17.0106
1181.5572,17.2424
1181.7096,18.0542
1181.862,17.9964
1182.0144,17.8326
1182.1668,19.0736
1182.3192,20.3613
1182.4716,20.9323
1182.624,21.5211
1182.7764,22.5644
1182.9288,23.4906
1183.0812,23.7823
1183.2336,23.6994
1183.386,24.5464
1183.5384,25.7401
1183.6908,25.609
1183.8432,23.1283
1183.9956,20.2972
1184.148,17.9651
1184.3004,17.7146
1184.4528,19.2083
1184.6052,19.5271
1184.7576,21.7761
1184.91,22.6912
1185.0624,21.8796
1185.2148,21.8849
1185.3672,20.6187
1185.5196,19.083
1185.672,17.6466
1185.8244,17.7131
1185.9768,18.0447
1186.1292,17.2982
1186.2816,17.313
1186.434,17.7743
1186.5864,17.4395
1186.7388,19.8652
1186.8912,20.8671
1187.0436,21.1004
1187.196,22.1587
1187.3484,23.378
1187.5008,24.7859
1187.6532,24.7364
1187.8056,23.7691
1187.958,23.6335
1188.1104,22.797
1188.2628,22.2385
1188.4152,21.1088
1188.5676,20.8
1188.72,20.4244
1188.8724,19.4371
1189.0248,19.9845
1189.1772,21.6013
1189.3296,21.4632
1189.482,19.9724
1189.6344,18.9734
1189.7868,18.8404
1189.9392,18.151
1190.0916,18.5148
1190.244,19.9604
1190.3964,20.995
1190.5488,21.0771
1190.7012,20.7046
1190.8536,21.7214
1191.006,23.5812
1191.1584,24.546
1191.3108,24.9257
1191.4632,26.1161
1191.6156,27.3701
1191.768,28.768
1191.9204,29.7705
1192.0728,29.4603
1192.2252,27.7287
1192.3776,26.1077
1192.53,24.2977
1192.6824,22.7192
1192.8348,21.0228
1192.9872,20.5554
1193.1396,21.5185
1193.292,21.7348
1193.4444,21.339
1193.5968,20.1871
1193.7492,18.7419
1193.9016,18.7881
1194.054,18.8033
1194.2064,18.2933
1194.3588,17.1525
1194.5112,17.246
1194.6636,19.4682
1194.816,21.4586
1194.9684,22.2687
1195.1208,22.4501
1195.2732,23.6279
1195.4256,24.5682
1195.578,25.0515
1195.7304,24.0902
1195.8828,22.2278
1196.0352,21.3998
1196.1876,20.1557
1196.34,19.8778
1196.4924,19.0772
1196.6448,18.0824
1196.7972,16.6993
1196.9496,15.9446
1197.102,16.9675
1197.2544,18.3643
1197.4068,18.1311
1197.5592,17.8599
1197.7116,18.2555
1197.864,20.5203
1198.0164,21.5382
1198.1688,21.4679
1198.3212,20.7987
1198.4736,19.0386
1198.626,18.5484
1198.7784,18.0196
1198.9308,19.211
1199.0832,20.7401
1199.2356,20.8427
1199.388,20.5784
1199.5404,20.725
1199.6928,20.0006
1199.8452,21.7526
1199.9976,19.746
1200.15,18.3756
1200.3024,17.732
1200.4548,16.268
1200.6072,15.5579
1200.7596,15.3636
1200.912,16.1827
1201.0644,17.7663
1201.2168,16.9163
1201.3692,16.4233
1201.5216,17.9506
1201.674,18.9194
1201.8264,17.6059
1201.9788,17.7566
1202.1312,17.6306
1202.2836,16.5441
1202.436,16.7221
1202.5884,18.5103
1202.7408,19.2921
1202.8932,18.4774
1203.0456,16.6891
1203.198,16.285
1203.3504,17.3924
1203.5028,17.0547
1203.6552,16.6806
1203.8076,17.9369
1203.96,18.606
1204.1124,17.6991
1204.2648,16.3018
1204.4172,15.9871
1204.5696,15.9952
1204.722,16.2771
1204.8744,16.577
1205.0268,17.2403
1205.1792,18.2425
1205.3316,19.7965
1205.484,20.018
1205.6364,19.3835
1205.7888,20.3604
1205.9412,21.5766
1206.0936,22.8564
1206.246,23.8032
1206.3984,25.2059
1206.5508,25.978
1206.7032,23.9997
1206.8556,22.3936
1207.008,21.0707
1207.1604,19.7402
1207.3128,18.7045
1207.4652,17.6394
1207.6176,16.6696
1207.77,15.3431
1207.9224,14.3519
1208.0748,14.4517
1208.2272,13.7336
1208.3796,14.2874
1208.532,15.9324
1208.6844,16.9371
1208.8368,17.4139
1208.9892,19.4123
1209.1416,20.7384
1209.294,19.6136
1209.4464,18.3177
1209.5988,20.5233
1209.7512,21.8621
1209.9036,22.473
1210.056,23.0864
1210.2084,19.9537
1210.3608,18.2751
1210.5132,17.6181
1210.6656,18.4463
1210.818,17.7316
1210.9704,17.5309
1211.1228,17.32
1211.2752,17.6939
1211.4276,18.7654
1211.58,19.3773
1211.7324,20.3434
1211.8848,20.9432
1212.0372,21.5174
1212.1896,21.401
1212.342,20.3128
1212.4944,20.5009
1212.6468,21.0869
1212.7992,20.4164
1212.9516,19.5678
1213.104,18.9462
1213.2564,19.7378
1213.4088,19.5443
1213.5612,19.2754
1213.7136,19.4653
1213.866,19.7313
1214.0184,18.7864
1214.1708,19.8161
1214.3232,20.8975
1214.4756,21.2817
1214.628,21.0846
1214.7804,21.3854
1214.9328,22.2155
1215.0852,22.5516
1215.2376,24.4438
1215.39,25.7462
1215.5424,18.5955
1215.6948,17.2961
1215.8472,17.2358
1215.9996,17.136
1216.152,17.136
1216.3044,17.2522
1216.4568,17.9675
1216.6092,18.806
1216.7616,17.5185
1216.914,15.9915
1217.0664,15.9992
1217.2188,16.1676
1217.3712,16.9637
1217.5236,17.0188
1217.676,16.7085
1217.8284,16.6787
1217.9808,17.5315
1218.1332,18.9624
1218.2856,20.2219
1218.438,20.1377
1218.5904,20.208
1218.7428,21.3326
1218.8952,22.5982
1219.0476,23.3927
1219.2,24.736
1219.3524,25.6948
1219.5048,25.9892
1219.6572,24.7694
1219.8096,22.7974
1219.962,21.3325
1220.1144,21.1776
1220.2668,21.1335
1220.4192,20.5927
1220.5716,20.8943
1220.724,22.0961
1220.8764,22.1695
1221.0288,20.7537
1221.1812,19.8563
1221.3336,21.1644
1221.486,22.0969
1221.6384,21.5578
1221.7908,22.1266
1221.9432,23.8754
1222.0956,23.332
1222.248,22.9072
1222.4004,21.8605
1222.5528,20.402
1222.7052,19.4281
1222.8576,20.0819
1223.01,19.9716
1223.1624,18.6264
1223.3148,17.6269
1223.4672,19.4355
1223.6196,19.1911
1223.772,19.1821
1223.9244,19.4665
1224.0768,19.4012
1224.2292,19.8632
1224.3816,20.4479
1224.534,21.1091
1224.6864,22.5514
1224.8388,24.1613
1224.9912,24.8214
1225.1436,25.3559
1225.296,27.0945
1225.4484,28.6679
1225.6008,29.6207
1225.7532,28.7257
1225.9056,29.217
1226.058,30.334
1226.2104,32.0518
1226.3628,32.9744
1226.5152,30.7105
1226.6676,28.7832
1226.82,26.8251
1226.9724,22.7088
1227.1248,19.99
1227.2772,17.8882
1227.4296,18.4174
1227.582,19.6586
1227.7344,20.8937
1227.8868,22.2728
1228.0392,22.8434
1228.1916,21.4369
1228.344,19.9915
1228.4964,18.6187
1228.6488,17.4706
1228.8012,16.8722
1228.9536,16.0422
1229.106,16.587
1229.2584,17.642
1229.4108,17.3972
1229.5632,16.3574
1229.7156,16.6604
1229.868,15.8011
1230.0204,15.7266
1230.1728,16.7045
1230.3252,16.1603
1230.4776,17.2887
1230.63,19.0401
1230.7824,19.6291
1230.9348,18.4748
1231.0872,18.4193
1231.2396,20.405
1231.392,22.8665
1231.5444,22.5744
1231.6968,20.1818
1231.8492,20.3351
1232.0016,20.2561
1232.154,19.0389
1232.3064,19.9967
1232.4588,22.0874
1232.6112,21.6505
1232.7636,21.7038
1232.916,22.3812
1233.0684,23.6998
1233.2208,25.2835
1233.3732,22.5276
1233.5256,20.2853
1233.678,19.3727
1233.8304,18.3708
1233.9828,17.5354
1234.1352,16.7398
1234.2876,15.1917
1234.44,14.7419
1234.5924,15.6989
1234.7448,16.7413
1234.8972,19.1091
1235.0496,22.771
1235.202,25.969
1235.3544,29.4673
1235.5068,33.3005
1235.6592,34.6414
1235.8116,33.8842
1235.964,30.3103
1236.1164,26.3834
1236.2688,24.2938
1236.4212,21.9499
1236.5736,20.3192
1236.726,18.9641
1236.8784,18.6162
1237.0308,18.8941
1237.1832,19.6089
1237.3356,20.4541
1237.488,20.5249
1237.6404,18.7812
1237.7928,17.9102
1237.9452,18.5539
1238.0976,18.7619
1238.25,19.0673
1238.4024,19.9456
1238.5548,19.8392
1238.7072,17.8352
1238.8596,17.3413
1239.012,17.8654
1239.1644,18.1484
1239.3168,16.762
1239.4692,16.2343
1239.6216,15.6931
1239.774,14.6946
1239.9264,14.273
1240.0788,13.1854
1240.2312,14.0545
1240.3836,15.7378
1240.536,16.8829
1240.6884,17.1266
1240.8408,15.6019
1240.9932,15.3925
1241.1456,15.2123
1241.298,15.3646
1241.4504,16.1063
1241.6028,18.4193
1241.7552,19.6398
1241.9076,20.3487
1242.06,21.7476
1242.2124,23.458
1242.3648,25.0734
1242.5172,24.503
1242.6696,23.218
1242.822,22.9773
1242.9744,24.589
1243.1268,25.9841
1243.2792,26.1781
1243.4316,26.6126
1243.584,20.0435
1243.7364,19.2579
1243.8888,18.4553
1244.0412,17.1229
1244.1936,16.2993
1244.346,16.669
1244.4984,16.2375
1244.6508,16.3755
1244.8032,17.255
1244.9556,19.052
1245.108,19.3628
1245.2604,20.5887
1245.4128,20.3664
1245.5652,20.6515
1245.7176,20.1696
1245.87,19.3775
1246.0224,19.7122
1246.1748,20.8493
1246.3272,22.6263
1246.4796,25.134
1246.632,29.6251
1246.7844,32.9584
1246.9368,33.4736
1247.0892,31.0384
1247.2416,28.5682
1247.394,24.9044
1247.5464,21.2578
1247.6988,18.0781
1247.8512,14.9813
1248.0036,14.6102
1248.156,14.3439
1248.3084,15.2836
1248.4608,16.9807
1248.6132,17.8212
1248.7656,16.6911
1248.918,15.3202
1249.0704,15.7377
1249.2228,16.5502
1249.3752,15.8006
1249.5276,15.348
1249.68,15.0578
1249.8324,15.348
1249.9848,15.4491
1250.1372,14.9699
1250.2896,13.5014
1250.442,13.2321
1250.5944,12.4198
1250.7468,12.4702
1250.8992,13.6577
1251.0516,13.8403
1251.204,13.7097
1251.3564,14.5365
1251.5088,14.7839
1251.6612,13.4434
1251.8136,13.8816
1251.966,14.5575
1252.1184,14.0225
1252.2708,12.311
1252.4232,11.5206
1252.5756,10.7767
1252.728,11.3751
1252.8804,13.5841
1253.0328,14.9197
1253.1852,17.1263
1253.3376,19.45
1253.49,20.2749
1253.6424,21.1277
1253.7948,22.1643
1253.9472,17.7142
1254.0996,15.6859
1254.252,14.5521
1254.4044,15.8704
1254.5568,14.6306
1254.7092,13.9302
1254.8616,13.8764
1255.014,13.9686
1255.1664,14.7822
1255.3188,15.3639
1255.4712,14.7938
1255.6236,16.0478
1255.776,17.738
1255.9284,17.4637
1256.0808,18.9741
1256.2332,21.502
1256.3856,23.3662
1256.538,24.7663
1256.6904,23.9104
1256.8428,21.4041
1256.9952,18.6842
1257.1476,16.8668
1257.3,14.6423
1257.4524,13.4933
1257.6048,13.2399
1257.7572,13.3307
1257.9096,13.168
1258.062,12.9039
1258.2144,11.7859
1258.3668,10.6671
1258.5192,11.421
1258.6716,12.783
1258.824,12.0635
1258.9764,11.5327
1259.1288,11.3832
1259.2812,11.6169
1259.4336,11.7925
1259.586,11.7041
1259.7384,11.1123
1259.8908,10.4206
1260.0432,10.4442
1260.1956,11.0226
1260.348,10.846
1260.5004,11.0443
1260.6528,11.7144
1260.8052,12.0581
1260.9576,11.9559
1261.11,12.2859
1261.2624,13.6752
1261.4148,14.0582
1261.5672,16.3709
1261.7196,17.5941
1261.872,16.3024
1262.0244,14.9992
1262.1768,13.7287
1262.3292,11.9423
1262.4816,10.2124
1262.634,9.7235
1262.7864,10.2283
1262.9388,9.6399
1263.0912,9.4886
1263.2436,9.9046
1263.396,10.6365
1263.5484,11.2831
1263.7008,11.3807
1263.8532,12.5389
1264.0056,13.366
1264.158,13.5409
1264.3104,14.9032
1264.4628,15.285
1264.6152,15.0643
1264.7676,13.9398
1264.92,13.2998
1265.0724,14.3844
1265.2248,13.844
1265.3772,12.6271
1265.5296,11.8377
1265.682,10.973
1265.8344,9.9455
1265.9868,9.4128
1266.1392,6.1306
1266.2916,6.1729
1266.444,7.0465
1266.5964,7.8753
1266.7488,7.7783
1266.9012,7.5673
1267.0536,8.0871
1267.206,7.4545
1267.3584,6.4094
1267.5108,6.3023
1267.6632,7.4896
1267.8156,8.1737
1267.968,7.7555
1268.1204,8.3987
1268.2728,8.2597
1268.4252,8.5217
1268.5776,9.6313
1268.73,9.7517
1268.8824,9.4166
1269.0348,10.4565
1269.1872,11.6902
1269.3396,11.7564
1269.492,10.2408
1269.6444,9.3654
1269.7968,9.671
1269.9492,9.4841
1270.1016,8.8335
1270.254,8.0924
1270.4064,7.0066
1270.5588,6.5951
1270.7112,6.7555
1270.8636,5.7705
1271.016,5.5739
1271.1684,4.8503
1271.3208,4.0427
1271.4732,4.1205
1271.6256,4.2404
1271.778,4.0973
1271.9304,3.6968
1272.0828,3.795
1272.2352,5.8807
1272.3876,6.4135
1272.54,6.9551
1272.6924,7.6126
1272.8448,8.2415
1272.9972,8.4175
1273.1496,7.9767
1273.302,7.3539
1273.4544,7.658
1273.6068,7.6266
1273.7592,6.7981
1273.9116,7.2022
1274.064,7.5342
1274.2164,7.167
1274.3688,6.5716
1274.5212,6.2488
1274.6736,6.632
1274.826,7
1274.9784,6.895
1275.1308,6.6677
1275.2832,7.0338
1275.4356,7.8324
1275.588,7.7275
1275.7404,7.1771
1275.8928,6.7961
1276.0452,7.3573
1276.1976,6.9129
1276.35,6.7721
1276.5024,7.0694
1276.6548,7.6898
1276.8072,8.8831
1276.9596,10.3638
1277.112,10.4967
1277.2644,9.5592
1277.4168,9.316
1277.5692,9.8509
1277.7216,10.208
1277.874,10.4226
1278.0264,10.6724
1278.1788,11.3578
1278.3312,15.2582
1278.4836,13.9021
1278.636,12.8556
1278.7884,12.5313
1278.9408,11.9847
1279.0932,11.371
1279.2456,10.4591
1279.398,9.1279
1279.5504,9.1019
1279.7028,9.7317
1279.8552,10.4713
1280.0076,10.1139
1280.16,9.4145
1280.3124,9.8917
1280.4648,10.7683
1280.6172,11.1292
1280.7696,10.2887
1280.922,9.3423
1281.0744,8.9293
1281.2268,9.3439
1281.3792,10.9984
1281.5316,12.1087
1281.684,10.9202
1281.8364,11.0843
1281.9888,12.0282
1282.1412,12.4912
1282.2936,12.0191
1282.446,11.8876
1282.5984,11.4867
1282.7508,10.9989
1282.9032,10.2823
1283.0556,9.9641
1283.208,9.4164
1283.3604,8.7741
1283.5128,8.5683
1283.6652,9.3194
1283.8176,7.9411
1283.97,6.686
1284.1224,7.6178
1284.2748,9.5823
1284.4272,9.4132
1284.5796,8.7931
1284.732,8.7562
1284.8844,9.1
1285.0368,8.8953
1285.1892,8.6564
1285.3416,8.2765
1285.494,9.1469
1285.6464,9.6964
1285.7988,7.6992
1285.9512,7.8089
1286.1036,8.6202
1286.256,8.9645
1286.4084,8.1005
1286.5608,7.3882
1286.7132,7.0247
1286.8656,7.3775
1287.018,7.3265
1287.1704,7.5147
1287.3228,8.0208
1287.4752,7.9685
1287.6276,7.6736
1287.78,7.816
1287.9324,8.5576
1288.0848,9.776
1288.2372,10.608
1288.3896,11.0825
1288.542,11.0144
1288.6944,10.2876
1288.8468,10.058
1288.9992,10.3937
1289.1516,10.1493
1289.304,9.9137
1289.4564,9.8269
1289.6088,9.3123
1289.7612,8.7092
1289.9136,9.2829
1290.066,10.6262
1290.2184,9.9295
1290.3708,9.7626
1290.5232,11.4114
1290.6756,10.7208
1290.828,10.0977
1290.9804,10.4571
1291.1328,11.1899
1291.2852,11.8484
1291.4376,12.6722
1291.59,12.6699
1291.7424,10.9868
1291.8948,9.9821
1292.0472,8.7069
1292.1996,7.7552
1292.352,8.3657
1292.5044,10.0215
1292.6568,11.5829
1292.8092,11.8034
1292.9616,11.8012
1293.114,10.7757
1293.2664,10.6179
1293.4188,11.5733
1293.5712,12.6455
1293.7236,13.5506
1293.876,14.6275
1294.0284,14.9813
1294.1808,14.1919
1294.3332,13.27
1294.4856,12.6696
1294.638,12.7254
1294.7904,13.6781
1294.9428,14.6136
1295.0952,14.9843
1295.2476,17.0633
1295.4,18.6091
1295.5524,17.3618
1295.7048,16.5297
1295.8572,16.1096
1296.0096,16.6245
1296.162,17.2426
1296.3144,17.0946
1296.4668,18.3477
1296.6192,18.4885
1296.7716,17.0666
1296.924,15.9059
1297.0764,15.1187
1297.2288,15.3104
1297.3812,15.1344
1297.5336,14.7909
1297.686,15.1554
1297.8384,16.4871
1297.9908,16.9705
1298.1432,16.3484
1298.2956,16.0225
1298.448,17.3073
1298.6004,18.6202
1298.7528,18.0357
1298.9052,17.3576
1299.0576,16.9627
1299.21,16.6657
1299.3624,15.525
1299.5148,14.4148
1299.6672,13.3928
1299.8196,14.7283
1299.972,15.2699
1300.1244,14.5496
1300.2768,13.6531
1300.4292,14.3747
1300.5816,15.0184
1300.734,13.9332
1300.8864,12.5485
1301.0388,12.5995
1301.1912,12.8835
1301.3436,13.3853
1301.496,14.4861
1301.6484,14.1154
1301.8008,13.8844
1301.9532,14.7466
1302.1056,15.0626
1302.258,13.4784
1302.4104,11.6894
1302.5628,11.1676
1302.7152,10.3003
1302.8676,11.2925
1303.02,12.2727
1303.1724,12.6496
1303.3248,12.377
1303.4772,12.4069
1303.6296,9.4365
1303.782,9.6788
1303.9344,10.9787
1304.0868,10.6101
1304.2392,10.5933
1304.3916,11.1779
1304.544,12.2234
1304.6964,15.2436
1304.8488,16.4717
1305.0012,16.3532
1305.1536,16.8419
1305.306,16.9195
1305.4584,15.7463
1305.6108,14.385
1305.7632,13.6361
1305.9156,13.8764
1306.068,12.7447
1306.2204,11.9003
1306.3728,12.5362
1306.5252,13.9284
1306.6776,13.4214
1306.83,14.3139
1306.9824,15.1591
1307.1348,14.2571
1307.2872,15.5096
1307.4396,15.5966
1307.592,14.3246
1307.7444,13.4301
1307.8968,12.9026
1308.0492,14.2503
1308.2016,14.8073
1308.354,14.0811
1308.5064,14.8144
1308.6588,14.1308
1308.8112,14.496
1308.9636,14.4283
1309.116,13.718
1309.2684,14.3431
1309.4208,14.7642
1309.5732,15.5601
1309.7256,14.9807
1309.878,14.7197
1310.0304,15.876
1310.1828,16.5074
1310.3352,16.2424
1310.4876,15.5894
1310.64,14.7147
1310.7924,14.8689
1310.9448,14.6604
1311.0972,14.5109
1311.2496,15.1689
1311.402,13.6703
1311.5544,12.3781
1311.7068,12.073
1311.8592,13.0642
1312.0116,12.9569
1312.164,13.9016
1312.3164,14.6256
1312.4688,14.0268
1312.6212,13.7124
1312.7736,14.2439
1312.926,13.9398
1313.0784,15.5912
1313.2308,16.0175
1313.3832,15.7461
1313.5356,16.2879
1313.688,16.6936
1313.8404,15.0253
1313.9928,13.1927
1314.1452,12.295
1314.2976,11.3521
1314.45,11.2115
1314.6024,12.9913
1314.7548,15.034
1314.9072,18.388
1315.0596,17.4465
1315.212,16.6172
1315.3644,16.4371
1315.5168,16.1148
1315.6692,13.8641
1315.8216,11.7872
1315.974,11.6766
1316.1264,11.2464
1316.2788,10.3564
1316.4312,12.3283
1316.5836,13.7525
1316.736,13.1201
1316.8884,12.8999
1317.0408,13.7917
1317.1932,14.7996
1317.3456,15.3014
1317.498,14.2566
1317.6504,13.0427
1317.8028,12.1124
1317.9552,11.2698
1318.1076,10.5002
1318.26,11.4865
1318.4124,13.1762
1318.5648,13.9078
1318.7172,13.527
1318.8696,12.9111
1319.022,12.8806
1319.1744,12.5254
1319.3268,11.7392
1319.4792,10.9952
1319.6316,10.4293
1319.784,9.8138
1319.9364,9.0979
1320.0888,9.7418
1320.2412,9.8541
1320.3936,9.1328
1320.546,8.853
1320.6984,9.7015
1320.8508,11.2664
1321.0032,13.2047
1321.1556,14.6318
1321.308,14.3204
1321.4604,14.1508
1321.6128,15.9664
1321.7652,17.4058
1321.9176,16.5812
1322.07,14.744
1322.2224,13.101
1322.3748,11.6879
1322.5272,11.9715
1322.6796,14.112
1322.832,15.2961
1322.9844,15.4551
1323.1368,14.7731
1323.2892,14.6682
1323.4416,15.7119
1323.594,16.0936
1323.7464,15.2256
1323.8988,15.8941
1324.0512,16.7008
1324.2036,15.404
1324.356,13.547
1324.5084,13.3643
1324.6608,12.576
1324.8132,13.8007
1324.9656,15.6557
1325.118,16.189
1325.2704,14.9959
1325.4228,15.9304
1325.5752,17.5198
1325.7276,18.4721
1325.88,18.7302
1326.0324,19.043
1326.1848,17.81
1326.3372,16.3003
1326.4896,15.0326
1326.642,13.7026
1326.7944,13.2038
1326.9468,12.9366
1327.0992,15.2119
1327.2516,16.6139
1327.404,16.9427
1327.5564,15.3534
1327.7088,15.109
1327.8612,15.9347
1328.0136,14.5326
1328.166,14.4213
1328.3184,14.544
1328.4708,13.7905
1328.6232,13.1548
1328.7756,11.7454
1328.928,11.3409
1329.0804,11.8371
1329.2328,12.4022
1329.3852,13.6652
1329.5376,13.1125
1329.69,12.1995
1329.8424,12.43
1329.9948,11.9709
1330.1472,13.132
1330.2996,13.8303
1330.452,12.783
1330.6044,12.6351
1330.7568,13.1854
1330.9092,13.0114
1331.0616,13.3861
1331.214,13.6315
1331.3664,13.2786
1331.5188,13.307
1331.6712,13.5027
1331.8236,12.8895
1331.976,12.3029
1332.1284,11.4543
1332.2808,11.4731
1332.4332,13.1982
1332.5856,14.6632
1332.738,14.7913
1332.8904,15.8838
1333.0428,14.4132
1333.1952,13.0855
1333.3476,11.9412
1333.5,11.3512
1333.6524,11.1153
1333.8048,10.6157
1333.9572,11.532
1334.1096,12.3322
1334.262,12.3738
1334.4144,13.243
1334.5668,14.3346
1334.7192,14.205
1334.8716,13.474
1335.024,13.0088
1335.1764,13.2246
1335.3288,14.3051
1335.4812,14.2919
1335.6336,14.954
1335.786,13.6715
1335.9384,13.1319
1336.0908,12.3522
1336.2432,11.8417
1336.3956,12.2326
1336.548,12.7096
1336.7004,11.7195
1336.8528,11.4455
1337.0052,12.4224
1337.1576,13.998
1337.31,14.6004
1337.4624,14.6482
1337.6148,15.0515
1337.7672,14.7987
1337.9196,13.8428
1338.072,13.5454
1338.2244,14.9415
1338.3768,15.6515
1338.5292,15.1043
1338.6816,14.6024
1338.834,14.6055
1338.9864,13.1446
1339.1388,13.3818
1339.2912,13.735
1339.4436,14.7626
1339.596,15.065
1339.7484,14.1355
1339.9008,13.7953
1340.0532,15.3339
1340.2056,16.1427
1340.358,16.5693
1340.5104,15.2715
1340.6628,13.442
1340.8152,13.1209
1340.9676,13.058
1341.12,12.4716
1341.2724,12.9077
1341.4248,14.0029
1341.5772,14.2187
1341.7296,13.6359
1341.882,14.476
1342.0344,15.7396
1342.1868,16.7847
1342.3392,15.345
1342.4916,15.121
1342.644,14.8273
1342.7964,13.8963
1342.9488,13.542
1343.1012,12.2955
1343.2536,12.2381
1343.406,11.5128
1343.5584,11.5937
1343.7108,10.4111
1343.8632,8.9793
1344.0156,7.9954
1344.168,8.6342
