DEPTH	Depth (m)	Depth bsf	Caliper	Bulk Density Correction	Sonic	Gamma Ray	IL-Deep Resistivity	Latero-Log Deep	Latero-Log Shallow	MSFL Resistivity	Neutron Porosity	Photo Electric Factor	Bulk Density	Spherical Focusing Log	Spontaneous Potential
522	159.1056	35.1056	-999.25	-999.25	-999.25	9.8381	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
522.5	159.258	35.258	-999.25	-999.25	-999.25	9.3257	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
523	159.4104	35.4104	-999.25	-999.25	-999.25	9.1775	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
523.5	159.5628	35.5628	-999.25	-999.25	-999.25	9.2659	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
524	159.7152	35.7152	-999.25	-999.25	-999.25	9.1578	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
524.5	159.8676	35.8676	-999.25	-999.25	-999.25	8.8619	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
525	160.02	36.02	-999.25	-999.25	-999.25	8.6184	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
525.5	160.1724	36.1724	-999.25	-999.25	-999.25	8.7946	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
526	160.3248	36.3248	-999.25	-999.25	-999.25	8.8686	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
526.5	160.4772	36.4772	-999.25	-999.25	-999.25	8.5076	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
527	160.6296	36.6296	-999.25	-999.25	-999.25	8.0763	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
527.5	160.782	36.782	-999.25	-999.25	-999.25	8.3315	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
528	160.9344	36.9344	-999.25	-999.25	-999.25	9.3288	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
528.5	161.0868	37.0868	-999.25	-999.25	-999.25	10.2556	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
529	161.2392	37.2392	-999.25	-999.25	-999.25	10.8973	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
529.5	161.3916	37.3916	-999.25	-999.25	-999.25	11.1472	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
530	161.544	37.544	-999.25	-999.25	-999.25	11.4567	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
530.5	161.6964	37.6964	-999.25	-999.25	-999.25	11.7894	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
531	161.8488	37.8488	-999.25	-999.25	-999.25	11.386	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
531.5	162.0012	38.0012	-999.25	-999.25	-999.25	11.0241	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
532	162.1536	38.1536	-999.25	-999.25	-999.25	11.5585	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
532.5	162.306	38.306	-999.25	-999.25	-999.25	11.8304	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
533	162.4584	38.4584	-999.25	-999.25	-999.25	11.0705	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
533.5	162.6108	38.6108	-999.25	-999.25	-999.25	10.3493	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
534	162.7632	38.7632	-999.25	-999.25	-999.25	9.9504	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
534.5	162.9156	38.9156	-999.25	-999.25	-999.25	10.2813	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
535	163.068	39.068	-999.25	-999.25	-999.25	11.0636	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
535.5	163.2204	39.2204	-999.25	-999.25	-999.25	11.6058	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
536	163.3728	39.3728	-999.25	-999.25	-999.25	11.7374	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
536.5	163.5252	39.5252	-999.25	-999.25	-999.25	11.8434	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
537	163.6776	39.6776	-999.25	-999.25	-999.25	11.925	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
537.5	163.83	39.83	-999.25	-999.25	-999.25	11.7436	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
538	163.9824	39.9824	-999.25	-999.25	-999.25	11.2016	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
538.5	164.1348	40.1348	-999.25	-999.25	-999.25	10.748	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
539	164.2872	40.2872	-999.25	-999.25	-999.25	10.8151	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
539.5	164.4396	40.4396	-999.25	-999.25	-999.25	11.3064	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
540	164.592	40.592	-999.25	-999.25	-999.25	11.8178	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
540.5	164.7444	40.7444	-999.25	-999.25	-999.25	12.247	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
541	164.8968	40.8968	-999.25	-999.25	-999.25	12.5932	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
541.5	165.0492	41.0492	-999.25	-999.25	-999.25	12.8821	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
542	165.2016	41.2016	-999.25	-999.25	-999.25	13.0459	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
542.5	165.354	41.354	-999.25	-999.25	-999.25	12.9951	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
543	165.5064	41.5064	-999.25	-999.25	-999.25	12.6586	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
543.5	165.6588	41.6588	-999.25	-999.25	-999.25	12.0369	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
544	165.8112	41.8112	-999.25	-999.25	-999.25	11.696	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
544.5	165.9636	41.9636	-999.25	-999.25	-999.25	11.7635	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
545	166.116	42.116	-999.25	-999.25	-999.25	11.3555	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
545.5	166.2684	42.2684	-999.25	-999.25	-999.25	10.5569	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
546	166.4208	42.4208	-999.25	-999.25	-999.25	9.9186	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
546.5	166.5732	42.5732	-999.25	-999.25	-999.25	9.9674	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
547	166.7256	42.7256	-999.25	-999.25	-999.25	10.3808	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
547.5	166.878	42.878	-999.25	-999.25	-999.25	10.1771	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
548	167.0304	43.0304	-999.25	-999.25	-999.25	9.8154	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
548.5	167.1828	43.1828	-999.25	-999.25	-999.25	9.8335	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
549	167.3352	43.3352	-999.25	-999.25	-999.25	10.3461	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
549.5	167.4876	43.4876	-999.25	-999.25	-999.25	11.3243	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
550	167.64	43.64	-999.25	-999.25	-999.25	12.5994	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
550.5	167.7924	43.7924	-999.25	-999.25	-999.25	13.5735	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
551	167.9448	43.9448	-999.25	-999.25	-999.25	13.5657	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
551.5	168.0972	44.0972	-999.25	-999.25	-999.25	12.5165	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
552	168.2496	44.2496	-999.25	-999.25	-999.25	11.0931	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
552.5	168.402	44.402	-999.25	-999.25	-999.25	10.2441	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
553	168.5544	44.5544	-999.25	-999.25	-999.25	10.9402	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
553.5	168.7068	44.7068	-999.25	-999.25	-999.25	12.5169	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
554	168.8592	44.8592	-999.25	-999.25	-999.25	13.4522	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
554.5	169.0116	45.0116	-999.25	-999.25	-999.25	12.849	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
555	169.164	45.164	-999.25	-999.25	-999.25	11.3781	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
555.5	169.3164	45.3164	-999.25	-999.25	-999.25	10.5119	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
556	169.4688	45.4688	-999.25	-999.25	-999.25	10.5533	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
556.5	169.6212	45.6212	-999.25	-999.25	-999.25	10.4987	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
557	169.7736	45.7736	-999.25	-999.25	-999.25	9.9049	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
557.5	169.926	45.926	-999.25	-999.25	-999.25	9.8548	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
558	170.0784	46.0784	-999.25	-999.25	-999.25	10.7303	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
558.5	170.2308	46.2308	-999.25	-999.25	-999.25	11.5758	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
559	170.3832	46.3832	-999.25	-999.25	-999.25	11.4577	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
559.5	170.5356	46.5356	-999.25	-999.25	-999.25	10.878	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
560	170.688	46.688	-999.25	-999.25	-999.25	10.7457	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
560.5	170.8404	46.8404	-999.25	-999.25	-999.25	11.0901	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
561	170.9928	46.9928	-999.25	-999.25	-999.25	11.202	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
561.5	171.1452	47.1452	-999.25	-999.25	-999.25	10.5076	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
562	171.2976	47.2976	-999.25	-999.25	-999.25	9.1474	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
562.5	171.45	47.45	-999.25	-999.25	-999.25	7.8422	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
563	171.6024	47.6024	-999.25	-999.25	-999.25	7.2313	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
563.5	171.7548	47.7548	-999.25	-999.25	-999.25	7.4603	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
564	171.9072	47.9072	-999.25	-999.25	-999.25	8.3416	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
564.5	172.0596	48.0596	-999.25	-999.25	-999.25	9.4935	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
565	172.212	48.212	-999.25	-999.25	-999.25	10.3962	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
565.5	172.3644	48.3644	-999.25	-999.25	-999.25	10.5755	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
566	172.5168	48.5168	-999.25	-999.25	-999.25	10.3376	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
566.5	172.6692	48.6692	-999.25	-999.25	-999.25	10.8048	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
567	172.8216	48.8216	-999.25	-999.25	-999.25	11.857	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
567.5	172.974	48.974	-999.25	-999.25	-999.25	12.1859	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
568	173.1264	49.1264	-999.25	-999.25	-999.25	10.9644	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
568.5	173.2788	49.2788	-999.25	-999.25	-999.25	9.2452	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
569	173.4312	49.4312	-999.25	-999.25	-999.25	7.9381	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
569.5	173.5836	49.5836	-999.25	-999.25	-999.25	7.8575	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
570	173.736	49.736	-999.25	-999.25	-999.25	8.9567	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
570.5	173.8884	49.8884	-999.25	-999.25	-999.25	10.2968	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
571	174.0408	50.0408	-999.25	-999.25	-999.25	11.2946	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
571.5	174.1932	50.1932	-999.25	-999.25	-999.25	11.6326	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
572	174.3456	50.3456	-999.25	-999.25	-999.25	11.3971	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
572.5	174.498	50.498	-999.25	-999.25	-999.25	11.1095	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
573	174.6504	50.6504	-999.25	-999.25	-999.25	11.2395	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
573.5	174.8028	50.8028	-999.25	-999.25	-999.25	11.2845	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
574	174.9552	50.9552	-999.25	-999.25	-999.25	10.8361	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
574.5	175.1076	51.1076	-999.25	-999.25	-999.25	10.4738	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
575	175.26	51.26	-999.25	-999.25	-999.25	10.5137	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
575.5	175.4124	51.4124	-999.25	-999.25	-999.25	10.2899	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
576	175.5648	51.5648	-999.25	-999.25	-999.25	10.0717	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
576.5	175.7172	51.7172	-999.25	-999.25	-999.25	10.3241	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
577	175.8696	51.8696	-999.25	-999.25	-999.25	10.804	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
577.5	176.022	52.022	-999.25	-999.25	-999.25	11.1161	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
578	176.1744	52.1744	-999.25	-999.25	-999.25	10.6281	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
578.5	176.3268	52.3268	-999.25	-999.25	-999.25	9.5147	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
579	176.4792	52.4792	-999.25	-999.25	-999.25	8.8144	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
579.5	176.6316	52.6316	-999.25	-999.25	-999.25	8.7114	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
580	176.784	52.784	-999.25	-999.25	-999.25	8.8599	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
580.5	176.9364	52.9364	-999.25	-999.25	-999.25	9.0124	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
581	177.0888	53.0888	-999.25	-999.25	-999.25	9.2365	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
581.5	177.2412	53.2412	-999.25	-999.25	-999.25	9.62	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
582	177.3936	53.3936	-999.25	-999.25	-999.25	10.0739	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
582.5	177.546	53.546	-999.25	-999.25	-999.25	10.3721	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
583	177.6984	53.6984	-999.25	-999.25	-999.25	10.4755	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
583.5	177.8508	53.8508	-999.25	-999.25	-999.25	10.7922	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
584	178.0032	54.0032	-999.25	-999.25	-999.25	11.478	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
584.5	178.1556	54.1556	-999.25	-999.25	-999.25	12.0822	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
585	178.308	54.308	-999.25	-999.25	-999.25	12.2314	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
585.5	178.4604	54.4604	-999.25	-999.25	-999.25	11.9505	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
586	178.6128	54.6128	-999.25	-999.25	-999.25	11.5706	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
586.5	178.7652	54.7652	-999.25	-999.25	-999.25	11.2807	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
587	178.9176	54.9176	-999.25	-999.25	-999.25	11.2075	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
587.5	179.07	55.07	-999.25	-999.25	-999.25	11.3956	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
588	179.2224	55.2224	-999.25	-999.25	-999.25	11.7203	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
588.5	179.3748	55.3748	-999.25	-999.25	-999.25	12.0825	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
589	179.5272	55.5272	-999.25	-999.25	-999.25	12.4941	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
589.5	179.6796	55.6796	-999.25	-999.25	-999.25	12.7222	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
590	179.832	55.832	-999.25	-999.25	-999.25	12.5409	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
590.5	179.9844	55.9844	-999.25	-999.25	-999.25	12.29	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
591	180.1368	56.1368	-999.25	-999.25	-999.25	12.2934	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
591.5	180.2892	56.2892	-999.25	-999.25	-999.25	12.5386	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
592	180.4416	56.4416	-999.25	-999.25	-999.25	12.9295	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
592.5	180.594	56.594	-999.25	-999.25	-999.25	13.3655	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
593	180.7464	56.7464	-999.25	-999.25	-999.25	13.7895	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
593.5	180.8988	56.8988	-999.25	-999.25	-999.25	14.0982	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
594	181.0512	57.0512	-999.25	-999.25	-999.25	14.1743	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
594.5	181.2036	57.2036	-999.25	-999.25	-999.25	14.1231	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
595	181.356	57.356	-999.25	-999.25	-999.25	14.0907	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
595.5	181.5084	57.5084	-999.25	-999.25	-999.25	14.0304	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
596	181.6608	57.6608	-999.25	-999.25	-999.25	13.9424	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
596.5	181.8132	57.8132	-999.25	-999.25	-999.25	13.9688	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
597	181.9656	57.9656	-999.25	-999.25	-999.25	13.7986	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
597.5	182.118	58.118	-999.25	-999.25	-999.25	12.8823	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
598	182.2704	58.2704	-999.25	-999.25	-999.25	11.522	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
598.5	182.4228	58.4228	-999.25	-999.25	-999.25	10.4029	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
599	182.5752	58.5752	-999.25	-999.25	-999.25	9.9082	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
599.5	182.7276	58.7276	-999.25	-999.25	-999.25	10.1694	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
600	182.88	58.88	-999.25	-999.25	-999.25	10.9346	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
600.5	183.0324	59.0324	-999.25	-999.25	-999.25	11.6493	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
601	183.1848	59.1848	-999.25	-999.25	-999.25	11.9009	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
601.5	183.3372	59.3372	-999.25	-999.25	-999.25	11.7028	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
602	183.4896	59.4896	-999.25	-999.25	-999.25	11.4803	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
602.5	183.642	59.642	-999.25	-999.25	-999.25	11.5533	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
603	183.7944	59.7944	-999.25	-999.25	-999.25	11.7675	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
603.5	183.9468	59.9468	-999.25	-999.25	-999.25	11.7295	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
604	184.0992	60.0992	-999.25	-999.25	-999.25	11.3939	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
604.5	184.2516	60.2516	-999.25	-999.25	-999.25	11.1551	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
605	184.404	60.404	-999.25	-999.25	-999.25	11.2161	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
605.5	184.5564	60.5564	-999.25	-999.25	-999.25	11.4852	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
606	184.7088	60.7088	-999.25	-999.25	-999.25	11.8423	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
606.5	184.8612	60.8612	-999.25	-999.25	-999.25	12.161	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
607	185.0136	61.0136	-999.25	-999.25	-999.25	12.4132	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
607.5	185.166	61.166	-999.25	-999.25	-999.25	12.689	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
608	185.3184	61.3184	-999.25	-999.25	-999.25	13.0484	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
608.5	185.4708	61.4708	-999.25	-999.25	-999.25	13.6543	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
609	185.6232	61.6232	-999.25	-999.25	-999.25	14.3932	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
609.5	185.7756	61.7756	-999.25	-999.25	-999.25	14.155	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
610	185.928	61.928	-999.25	-999.25	-999.25	12.5453	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
610.5	186.0804	62.0804	-999.25	-999.25	-999.25	10.9053	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
